anumber	ost	nord	state_of
12819104	499387.710	129710.270	2006
12819105	499447.710	129655.870	2006
12819106	499449.460	129654.270	2006
12819107	499479.620	129626.930	2006
12819108	499481.080	129614.940	2006
12819109	499487.720	129610.530	2006
12819110	500766.530	128546.350	2006
12819111	499470.140	129584.320	2006
12819112	499490.710	129548.290	2006
12819113	499552.870	129445.310	2006
12819114	499586.740	129413.650	2006
12819115	499651.810	129353.210	2006
12819116	499657.680	129347.710	2006
12819117	499780.980	129245.430	2006
12819118	499896.060	129149.960	2006
12819119	500015.700	129050.710	2006
12819120	500685.190	128596.400	2006
12819121	500001.460	128991.190	2006
12819122	500011.360	128975.930	2006
12819123	500110.510	128923.120	2006
12819124	500238.270	128851.400	2006
12819125	500245.890	128847.120	2006
12819126	500247.720	128846.090	2006
12819127	500293.560	128820.360	2006
12819128	500294.520	128819.820	2006
12819129	500304.820	128813.950	2006
12819130	500456.070	128727.720	2006
12819131	500320.840	128804.820	2006
12819132	500456.100	128727.750	2006
12819133	500685.220	128596.430	2006
12819134	500690.830	128592.970	2006
12819135	500763.090	128548.510	2006
12819136	500766.560	128546.380	2006
12819137	500771.110	128541.940	2006
12819138	500797.200	128516.470	2006
12819139	500807.770	128506.150	2006
12819140	500294.490	128819.790	2006
12819141	500816.730	128497.410	2006
12819142	500848.650	128466.240	2006
12819143	500853.790	128461.220	2006
12819144	500883.540	128431.520	2006
12819145	500902.690	128412.400	2006
12819146	500909.610	128405.490	2006
12819147	500923.010	128392.110	2006
12819148	500927.800	128387.330	2006
12819149	500975.210	128339.990	2006
12819150	500110.480	128923.090	2006
12819151	500978.220	128338.960	2006
12819152	501127.700	128287.830	2006
12819153	501131.760	128286.440	2006
12819154	501133.250	128285.930	2006
12819155	501259.780	128242.190	2006
12819156	501279.400	128235.410	2006
12819157	501293.060	128230.690	2006
12819158	501447.460	128173.830	2006
12819159	501452.180	128172.090	2006
12819160	500011.330	128975.900	2006
12819161	501460.320	128167.920	2006
12819162	501517.735	128138.459	2006
12819163	501521.290	128136.630	2006
12819164	501530.440	128131.940	2006
12819165	501531.120	128131.590	2006
12819166	501538.550	128127.780	2006
12819167	501541.073	128126.485	2006
12819168	501557.350	128118.130	2006
12819169	501686.020	128052.110	2006
12819170	500001.370	128991.280	2006
12819171	501709.820	128039.780	2006
12819172	501753.220	128017.290	2006
12819173	501758.900	128014.360	2006
12819174	501764.850	128011.270	2006
12819175	501768.390	128009.440	2006
12819176	501784.760	128000.960	2006
12819177	501826.490	127979.330	2006
12819178	501826.886	127979.123	2006
12819179	501844.920	127969.790	2006
12819180	500015.600	129050.760	2006
12819181	501866.270	127958.720	2006
12819182	501887.680	127947.630	2006
12819183	501954.410	127914.790	2006
12819184	501994.960	127894.830	2006
12819185	502011.173	127886.847	2006
12819186	502011.520	127886.680	2006
12819187	502031.930	127879.560	2006
12819188	502072.170	127871.550	2006
12819189	502249.130	127836.300	2006
12819190	499657.650	129347.680	2006
12819191	502255.750	127834.980	2006
12819192	502256.462	127834.833	2006
12819193	502270.450	127832.050	2006
12819195	506095.000	129673.000	2006
12819200	499552.840	129445.280	2006
12819210	499469.970	129584.590	2006
12819220	499487.570	129610.610	2006
12819230	499196.640	129921.160	2006
12819240	499110.560	130164.810	2006
12819250	498949.240	130354.570	2006
12819260	502031.900	127879.530	2006
12819270	502011.490	127886.650	2006
12819280	501887.650	127947.600	2006
12819290	498892.640	130402.500	2006
12819300	501685.990	128052.080	2006
12819310	501452.150	128172.060	2006
12819320	501279.370	128235.380	2006
12819330	501133.220	128285.900	2006
12819340	500975.180	128339.960	2006
12819350	500853.760	128461.190	2006
12819370	501482.150	125617.990	2006
12819380	501740.830	126018.660	2006
12819390	504547.030	122395.120	2006
12819400	504006.610	123086.650	2006
12819410	510325.000	122808.160	2006
12819420	510964.070	122263.240	2006
12819430	512717.410	123314.670	2006
12819440	511785.180	123815.500	2006
12819450	501023.150	126317.680	2006
12819460	501634.710	126673.220	2006
12819470	501207.370	124054.000	2006
12819480	499104.780	130168.910	2006
12819490	499490.680	129548.260	2006
12819500	498945.680	130357.650	2006
12819510	498942.810	130348.310	2006
12819520	498933.200	130337.050	2006
12819530	498892.640	130270.310	2006
12819540	498892.680	130266.790	2006
12819550	498895.830	130263.660	2006
12819560	498926.100	130247.430	2006
12819570	498945.840	130351.850	2006
12819580	498983.680	130222.350	2006
12819590	499041.470	130197.270	2006
12819600	499089.720	130176.300	2006
12819610	499103.600	130153.730	2006
12819620	499092.240	130135.710	2006
12819630	499089.120	130130.610	2006
12819640	499070.290	130099.800	2006
12819650	499070.100	130099.480	2006
12819660	499059.130	130081.520	2006
12819670	499056.610	130074.050	2006
12819680	499057.780	130066.200	2006
12819690	499061.940	130059.680	2006
12819700	499118.490	130003.810	2006
12819710	499136.740	129983.570	2006
12819720	499144.400	129973.400	2006
12819730	499180.330	129925.650	2006
12819740	499189.380	129925.750	2006
12819750	499184.760	129902.140	2006
12819760	499123.370	129998.400	2006
12819770	498887.310	130407.010	2006
12819780	498883.590	130410.150	2006
12819790	499180.340	129893.830	2006
12819800	499187.830	129891.000	2006
12819810	499191.590	129888.050	2006
12819820	499233.240	129850.280	2006
12819830	499387.680	129710.240	2006
12819840	499447.680	129655.840	2006
12819850	499449.430	129654.240	2006
12819860	499481.050	129614.910	2006
12819870	499479.590	129626.900	2006
12819880	501460.290	128167.890	2006
12819890	501521.260	128136.600	2006
12819900	501517.705	128138.429	2006
12819910	501293.030	128230.660	2006
12819920	501127.670	128287.800	2006
12819930	501131.730	128286.410	2006
12819940	501259.750	128242.160	2006
12819950	500927.770	128387.300	2006
12819960	500978.190	128338.930	2006
12819970	500909.580	128405.460	2006
12819980	500763.060	128548.480	2006
12819990	500816.700	128497.380	2006
12840021	545559.000	133754.430	2006
12842140	556063.800	131908.360	2006
12842490	554402.790	122152.640	2006
12843150	557750.500	131962.300	2006
12843330	556567.010	129762.860	2006
12843660	557506.310	123065.460	2006
12844260	559081.290	128505.000	2006
12845040	560792.560	132462.880	2006
12845100	561784.540	130967.200	2006
12845160	561977.630	129335.600	2006
12845180	561872.250	128015.835	2006
12845210	561181.230	128383.810	2006
12845320	561525.510	125117.560	2006
12846120	563695.230	132331.840	2006
12846220	562774.050	130579.660	2006
12846510	563804.780	126442.710	2006
12846570	563254.340	125103.230	2006
12847000	564485.540	127020.840	2006
12847450	564838.550	125861.500	2006
12847610	565566.750	122896.030	2006
12848160	566834.400	128925.970	2006
12848230	566313.870	126815.340	2006
12848240	567312.970	126536.430	2006
12848250	566102.270	126096.170	2006
12848300	566396.280	125198.120	2006
12848452	567175.410	122301.960	2006
12849010	554901.974	129458.022	2006
12849020	557479.474	128780.886	2006
12849030	563942.950	129843.800	2006
12849040	562659.850	127546.940	2006
12849050	563719.130	129109.430	2006
12850020	568329.943	133869.436	2006
12850080	567760.663	132618.214	2006
12850290	568736.790	127771.770	2006
12850430	567744.690	125491.290	2006
12850530	567665.970	123910.320	2006
12851120	569336.810	131602.400	2006
12851140	570936.610	130675.390	2006
12851390	570896.120	126451.530	2006
12851500	569458.740	124558.780	2006
12852240	572027.050	128330.290	2006
12853130	574823.890	131084.200	2006
12853450	574712.150	122411.400	2006
12854130	576235.410	129981.450	2006
12855072	578474.760	133194.570	2006
12855220	578598.680	126520.580	2006
12856020	580178.140	133749.500	2006
12858050	583277.930	130895.390	2006
12858110	584877.840	125204.590	2006
12859010	584861.270	125078.930	2006
12859020	583646.440	126532.860	2006
12859030	584935.360	124553.590	2006
12859040	584475.110	126735.630	2006
12859050	584076.420	126484.870	2006
12859060	583278.430	126655.280	2006
12859070	568131.750	122610.610	2006
12862170	590817.260	125341.140	2006
12864010	594001.520	133681.010	2006
12864190	594974.210	123453.400	2006
12865150	596567.070	125911.900	2006
12866280	597982.850	124527.820	2006
12867170	599865.440	127367.190	2006
12867370	600257.060	123194.760	2006
12868290	601220.100	122300.530	2006
12869010	595309.661	124492.391	2006
12869020	595716.591	124775.559	2006
12869030	596209.405	124432.933	2006
12869040	596690.233	125141.128	2006
12869050	595249.698	124783.409	2006
12869060	596047.164	125894.557	2006
12869070	595678.664	125718.259	2006
12869080	594910.105	124583.103	2006
12869090	597286.150	125687.770	2006
12869100	597440.190	125382.810	2006
12869110	596826.429	124582.152	2006
12869120	596591.230	123709.890	2006
12869130	597762.950	124074.800	2006
12869140	597421.530	123149.140	2006
12869150	598491.440	125789.800	2006
12869160	598635.640	125961.710	2006
12869170	597855.370	125661.680	2006
12869180	598092.450	126017.892	2006
12869190	598076.601	125033.404	2006
12869200	597079.014	122952.711	2006
12869210	602213.069	126501.278	2006
12869220	601975.198	127111.099	2006
12869230	585040.840	125364.200	2006
12869240	595572.895	123519.645	2006
12869250	595577.127	123442.613	2006
12869260	595428.570	122876.333	2006
12869270	595743.226	122651.959	2006
12869280	595649.146	123001.480	2006
12869290	596051.561	123273.779	2006
12869300	596096.867	123216.353	2006
12869310	596162.498	123058.726	2006
12869320	596216.733	122925.261	2006
12869330	595657.561	122484.736	2006
12869340	595802.499	122583.273	2006
12869350	595860.174	122621.485	2006
12869360	595966.094	122727.705	2006
12869370	596136.576	122810.272	2006
12869380	596200.470	122837.088	2006
12869390	595196.229	123331.037	2006
12869400	595278.884	123313.691	2006
12869410	595476.190	123352.302	2006
12869420	595492.967	123794.212	2006
12869430	595389.151	122517.449	2006
12869440	595313.741	122835.000	2006
12869450	595534.161	123048.031	2006
12869460	596217.217	123507.998	2006
12869470	595862.037	123468.916	2006
12869480	595672.770	122901.435	2006
12869490	596459.454	122865.719	2006
12869500	595851.357	123305.562	2006
12869510	595989.787	123345.562	2006
12869520	595815.644	123200.617	2006
12869530	595704.060	123275.869	2006
12869540	595441.447	122723.067	2006
12869550	595591.937	122693.098	2006
12869560	595742.517	123080.415	2006
12869570	595954.816	123167.418	2006
12869580	595905.735	122991.929	2006
12869590	595744.304	122828.604	2006
12869600	595952.836	122897.533	2006
12869610	601599.650	122019.057	2006
12869620	601779.378	122565.214	2006
12869630	599461.807	125010.945	2006
12869640	601027.060	126148.600	2006
12869650	601170.519	126703.235	2006
12869660	600699.552	125760.166	2006
12869670	601526.377	125985.374	2006
12869680	602002.214	125956.934	2006
12869690	601717.736	126551.604	2006
12869700	601159.660	125613.857	2006
12869710	600923.060	127075.260	2006
12869720	593357.460	122085.920	2006
12869730	593551.750	122233.600	2006
12869740	593067.750	122076.100	2006
12869750	598326.864	122626.440	2006
12869760	599070.765	122561.369	2006
12869770	598731.740	123551.377	2006
12869780	596200.000	122650.000	2006
12870100	604012.770	127324.880	2006
12870350	603640.300	125971.530	2006
12871410	605285.450	124094.970	2006
12872140	606213.380	129779.570	2006
12872350	607041.710	126573.430	2006
12872510	607513.090	123227.870	2006
12873240	609607.530	127506.930	2006
12873400	608715.150	124375.190	2006
12875190	612908.580	129481.350	2006
12875410	613151.180	127402.680	2006
12876190	614151.880	130285.310	2006
12877120	617588.490	130429.480	2006
12877190	616731.870	129034.340	2006
12878130	619188.860	130186.270	2006
12878300	619631.950	127448.040	2006
12878610	619334.330	125791.370	2006
12879010	617213.227	127017.593	2006
12879020	617786.197	126869.316	2006
12879030	617969.020	127451.930	2006
12879040	617268.190	127362.390	2006
12879050	615155.962	131671.326	2006
12879060	615252.002	132250.154	2006
12879070	614926.302	132497.259	2006
12879080	614911.037	132041.953	2006
12879090	619983.542	128939.398	2006
12879100	605061.421	123260.081	2006
12879110	605655.708	123381.948	2006
12879120	607245.719	123049.876	2006
12879130	606573.936	122876.059	2006
12879140	606488.250	122403.280	2006
12879150	607269.689	122477.107	2006
12879160	607909.246	122941.666	2006
12879170	604731.201	123649.280	2006
12879180	603563.411	123238.285	2006
12879190	606023.693	124320.572	2006
12879200	605166.872	123573.014	2006
12879210	611425.361	122245.681	2006
12879220	612439.420	122210.145	2006
12879230	611720.086	122337.217	2006
12879240	602771.518	126814.496	2006
12879250	602749.125	126283.809	2006
12879260	603486.646	126650.977	2006
12879270	603617.490	125712.186	2006
12879280	604590.436	125291.509	2006
12879290	603561.153	125312.127	2006
12879300	619416.824	129967.736	2006
12879310	602610.165	122250.215	2006
12879320	603333.135	122529.385	2006
12879330	603472.476	122558.593	2006
12879340	603061.725	122616.721	2006
12879350	603932.063	122443.118	2006
12879360	617790.773	129857.498	2006
12879370	617409.157	130171.285	2006
12879380	618505.739	130951.411	2006
12879390	618166.536	130109.836	2006
12879400	613719.098	132461.447	2006
12879410	613958.229	132169.007	2006
12879420	614139.588	131442.741	2006
12879430	608392.272	129408.851	2006
12879440	608550.666	129114.018	2006
12879450	608314.962	128666.908	2006
12879460	607770.825	129153.391	2006
12879470	607507.251	129836.624	2006
12879480	607117.160	133638.620	2006
12879490	605285.503	126013.216	2006
12879500	604914.211	125966.934	2006
12879510	605242.636	126248.961	2006
12879520	603910.423	126318.126	2006
12879530	603921.767	126595.652	2006
12879540	604484.337	126621.637	2006
12879550	603767.673	126804.868	2006
12879560	610171.672	129077.154	2006
12879570	610845.457	128587.023	2006
12879580	610903.550	128870.980	2006
12879590	619541.334	126696.165	2006
12879600	619571.261	126529.070	2006
12879610	619951.299	126516.027	2006
12879620	619836.907	126807.046	2006
12879630	612582.937	129471.744	2006
12879640	613494.915	129893.901	2006
12879650	613765.990	129934.555	2006
12879660	613997.940	129705.070	2006
12879670	607168.493	128559.035	2006
12879680	606653.369	128392.773	2006
12879690	607420.282	127664.182	2006
12879700	607972.450	128451.666	2006
12879710	608445.335	127637.120	2006
12879720	608619.005	128005.316	2006
12879730	608318.201	127910.485	2006
12879740	609051.890	128321.972	2006
12880000	621906.970	130595.920	2006
12880270	621808.140	127153.610	2006
12880510	621250.730	122816.920	2006
12881170	622236.080	129098.560	2006
12882000	624959.830	129829.800	2006
12882040	624515.780	133147.510	2006
12882140	624745.850	130234.110	2006
12883150	626629.080	128519.370	2006
12883240	626780.810	126864.810	2006
12884140	628650.840	128857.990	2006
12884280	629138.470	125741.080	2006
12885110	631650.150	129353.540	2006
12885160	630335.330	128039.280	2006
12886200	633547.400	126891.260	2006
12887110	634126.900	128869.740	2006
12888200	636087.570	127502.980	2006
12889010	632751.396	128765.008	2006
12889020	632527.632	128744.030	2006
12889030	632438.020	128435.642	2006
12889040	621019.199	129043.464	2006
12889050	620804.475	129591.235	2006
12889060	620594.280	129179.338	2006
12889070	620223.602	129818.843	2006
12889080	620503.519	129465.695	2006
12889090	630307.724	125745.480	2006
12889100	630418.389	124318.288	2006
12889110	630005.496	124050.663	2006
12889120	630203.511	124513.547	2006
12889130	630369.641	125118.300	2006
12889140	630293.210	124792.490	2006
12889150	629307.559	125953.056	2006
12889160	629779.103	125755.919	2006
12889170	629813.809	125105.164	2006
12889180	629037.760	125229.733	2006
12889190	628699.966	125968.701	2006
12889200	635146.750	129332.958	2006
12889210	635243.020	129682.791	2006
12889220	635618.678	129655.494	2006
12889230	633234.750	128421.774	2006
12889240	634136.641	128461.442	2006
12889250	625905.032	127030.537	2006
12889260	626344.643	127022.876	2006
12889270	623258.653	129613.895	2006
12889280	623440.147	129780.928	2006
12889290	622205.121	130748.880	2006
12889300	621753.096	130678.120	2006
12889310	622036.047	131100.141	2006
12889320	622766.381	129237.148	2006
12889330	623021.275	128955.152	2006
12889340	624407.819	129756.724	2006
12889350	624117.292	129856.465	2006
12889360	625293.592	129424.044	2006
12889370	625472.185	129252.293	2006
12889380	634997.120	127930.310	2006
12889390	635585.732	127371.879	2006
12889400	636304.058	128006.988	2006
12889410	636292.033	129764.586	2006
12889420	637327.134	129943.672	2006
12889430	625988.326	129354.937	2006
12889440	626352.650	128880.343	2006
12889450	626051.691	128946.583	2006
12889460	627001.902	129074.273	2006
12889470	626494.709	129163.259	2006
12889480	626959.344	129212.423	2006
12889490	627215.795	128759.302	2006
12889500	633820.193	122358.934	2006
12889510	633072.635	122067.174	2006
12889520	623715.562	129143.971	2006
12889530	623608.524	129952.049	2006
12889540	623963.403	129571.091	2006
12889550	624661.701	129126.873	2006
12889560	624186.103	128963.871	2006
12889570	625226.251	128730.903	2006
12889580	624156.330	128408.370	2006
12889590	620116.691	128410.624	2006
12889600	627597.610	125619.005	2006
12889610	627843.369	126461.825	2006
12889620	628161.968	125668.315	2006
12889630	627467.843	126455.124	2006
12889640	620053.720	126872.490	2006
12889650	636044.370	127124.369	2006
12889660	636411.645	127036.610	2006
12889670	637289.637	127409.951	2006
12889680	633884.638	127431.956	2006
12889690	631709.502	126803.938	2006
12889700	635581.031	123099.455	2006
12889710	636040.002	123186.572	2006
12889720	635596.121	122770.226	2006
12889730	636111.480	122619.760	2006
12889740	635302.937	122845.426	2006
12889750	635697.354	122415.567	2006
12889760	636348.243	122735.103	2006
12889770	634734.665	124965.739	2006
12889780	634758.905	124127.056	2006
12889790	635300.990	123956.607	2006
12889800	633125.006	124757.715	2006
12889810	632468.469	124134.420	2006
12889820	632905.240	124287.115	2006
12889830	632569.364	125550.990	2006
12889840	633186.853	125361.082	2006
12890070	638800.780	129414.260	2006
12891120	640682.320	128794.240	2006
12892020	641634.010	133601.990	2006
12893160	643579.130	130752.090	2006
12893190	643836.500	130132.620	2006
12894000	645777.650	122290.960	2006
12894020	645437.390	133426.890	2006
12894220	645080.250	127132.110	2006
12896120	649878.230	124099.990	2006
12899010	639919.626	129547.006	2006
12899020	639710.217	129466.879	2006
12899030	640734.589	129979.377	2006
12899040	641209.244	130337.986	2006
12899050	641445.563	130305.968	2006
12899060	640243.196	129916.559	2006
12899070	639463.246	129966.579	2006
12899080	640733.289	130213.406	2006
12899090	640600.247	130316.375	2006
12899100	640701.356	131072.470	2006
12899110	639899.399	130037.416	2006
12899120	644258.286	133110.658	2006
12899130	643631.912	132922.513	2006
12899140	644175.023	133477.110	2006
12899150	643856.226	133269.255	2006
12899160	644498.279	133530.744	2006
12899170	640405.465	129091.110	2006
12899180	639680.314	128787.944	2006
12899190	642681.977	128126.782	2006
12899200	639440.034	127863.277	2006
12899210	638510.763	127823.052	2006
12899220	642065.401	129526.802	2006
12899230	641230.523	129331.359	2006
12899240	642322.391	129476.136	2006
12899250	642028.564	128759.711	2006
12899260	641811.227	129104.372	2006
12899270	638952.369	129559.497	2006
12899280	638108.018	129233.591	2006
12899290	638417.364	129510.427	2006
12899300	638730.478	129916.749	2006
12899310	637738.742	128637.438	2006
12899320	638543.036	129202.138	2006
12899330	637776.527	129510.440	2006
12899340	644428.994	129483.317	2006
12899350	644676.959	129671.153	2006
12899360	644292.550	129082.056	2006
12899370	643993.238	128715.723	2006
12899380	645151.579	129729.634	2006
12899390	644169.829	129788.821	2006
12899400	644574.589	133804.163	2006
12899410	646325.590	122449.580	2006
12899420	644933.050	122654.320	2006
12899430	644504.181	130169.449	2006
12899440	645078.382	131295.731	2006
12899450	645341.503	130968.913	2006
12899460	643376.030	129918.139	2006
12899470	645419.592	130797.147	2006
12899480	646653.392	128262.710	2006
12899490	646307.644	128308.568	2006
12906000	668672.250	122627.590	2006
12909010	656938.908	133725.354	2006
12912030	676209.420	127912.850	2006
12913030	679581.300	129974.020	2006
12915070	682423.070	130599.280	2006
12916170	684311.160	126577.500	2006
12918131	689443.710	129744.960	2006
12920000	690329.510	132669.420	2006
12920250	691393.680	123339.600	2006
12921190	693625.580	126501.280	2006
12924220	698129.080	122503.490	2006
12925070	700188.150	129760.660	2006
12927041	705023.660	132931.240	2006
12927400	704227.660	128200.650	2006
12935010	717287.450	133467.480	2006
12935050	718728.000	132424.250	2006
12936150	719036.580	129902.250	2006
12936260	719091.490	127210.770	2006
12936352	720580.080	124807.580	2006
12937280	722767.930	123457.630	2006
12938070	724510.510	128343.770	2006
12941250	727883.170	127359.040	2006
12941320	728580.440	125950.330	2006
12942070	729820.380	132641.370	2006
12942140	729533.280	131188.780	2006
12942430	729928.180	123616.840	2006
12943010	732340.070	133539.180	2006
12943230	731541.830	124958.800	2006
12943360	731583.420	122478.770	2006
12944250	733932.330	125900.150	2006
12944350	733213.000	122640.980	2006
12945330	736768.300	133380.920	2006
12946130	737516.360	127053.440	2006
12948080	742213.080	130899.370	2006
12949010	730532.260	126728.160	2006
12949020	728599.450	132500.800	2006
12949030	737989.580	124141.010	2006
12949040	736067.460	131630.730	2006
12949050	734332.940	128186.630	2006
12959070	753000.000	127000.000	2006
12960030	761661.380	133622.540	2006
12961030	762708.170	133813.010	2006
12963030	767986.670	128550.960	2006
12970010	778121.730	126838.650	2006
12983130	801366.520	132621.300	2006
12984120	803313.330	131264.260	2006
12984210	803573.670	129452.450	2006
12985010	805008.250	133586.180	2006
12985100	806533.580	130234.830	2006
12985200	806260.460	128261.510	2006
12986360	808149.820	124261.490	2006
12987030	809834.460	128106.540	2006
12989020	795948.518	131000.386	2006
12989030	800714.740	122897.190	2006
12989040	811148.345	126699.974	2006
13002000	485024.190	125766.640	2006
13003150	487565.300	116558.210	2006
13003220	487796.330	113604.110	2006
13003340	486909.600	111350.240	2006
13004120	487987.930	118631.850	2006
13004200	489946.140	117187.900	2006
13004310	489220.160	115460.660	2006
13004470	488917.210	113116.900	2006
13004510	489908.920	111908.630	2006
13005060	491636.990	121753.810	2006
13005130	491530.000	120390.700	2006
13005260	490484.970	118328.640	2006
13005340	491951.680	116921.940	2006
13005510	491635.740	114384.960	2006
13005560	490827.340	113707.970	2006
13006150	493122.810	119116.450	2006
13006240	493839.500	117368.510	2006
13006470	492504.990	112202.590	2006
13007030	495301.870	122145.850	2006
13007130	495891.990	120352.500	2006
13007520	494186.820	113916.880	2006
13007570	495898.150	112858.220	2006
13008120	497181.100	119772.570	2006
13008200	497428.690	117999.840	2006
13008440	496781.440	113176.080	2006
13008520	497411.680	111321.820	2006
13009000	486583.660	112253.840	2006
13009010	487978.060	112986.400	2006
13009020	495476.510	114939.800	2006
13009030	497445.070	116077.420	2006
13009040	488266.690	114820.660	2006
13009050	487317.660	113161.690	2006
13009060	489668.400	114771.120	2006
13009070	489989.830	115652.800	2006
13009080	488693.970	111867.150	2006
13009090	489542.770	111211.620	2006
13009100	490255.970	112573.410	2006
13009110	485000.000	109300.000	2006
13009120	485000.000	117350.000	2006
13009130	492692.850	114927.940	2006
13009140	490539.700	115472.420	2006
13009150	495612.366	121299.266	2006
13009160	493660.602	121626.241	2006
13009170	494994.737	121625.397	2006
13009180	494744.643	121288.473	2006
13009190	495991.549	121826.245	2006
13009200	497323.297	120651.430	2006
13009210	496539.708	119917.982	2006
13009220	496755.970	121649.583	2006
13009230	490587.200	119604.750	2006
13009240	489496.260	120002.560	2006
13009250	495122.192	114549.228	2006
13009260	496119.439	113997.747	2006
13009270	495732.430	115808.530	2006
13009280	497003.205	115389.190	2006
13009290	494634.576	111740.054	2006
13009300	495882.674	112088.251	2006
13009310	493604.498	112949.519	2006
13009320	492683.566	113569.725	2006
13009330	492961.123	114128.569	2006
13009340	493867.928	113453.731	2006
13009350	496112.550	119501.220	2006
13009360	495055.280	120579.940	2006
13009370	494303.470	118342.250	2006
13009380	492472.660	115981.680	2006
13009390	496936.030	112161.430	2006
13009400	493767.640	115524.710	2006
13009410	491540.620	110611.000	2006
13009420	496947.100	118527.160	2006
13009430	495169.320	118936.980	2006
13010010	498570.210	121628.090	2006
13010110	498718.450	120093.090	2006
13010160	497704.000	119617.740	2006
13010340	498711.580	116945.510	2006
13010660	498655.460	110921.920	2006
13011000	499500.280	105647.300	2006
13011260	500774.720	118612.970	2006
13011289	499957.280	118299.260	2006
13011510	500560.020	116927.790	2006
13011650	499537.610	115368.170	2006
13011780	500542.330	113934.630	2006
13011860	500641.170	112793.380	2006
13011961	499519.180	105669.010	2006
13012081	501123.580	117972.440	2006
13012250	501341.490	116641.390	2006
13012460	502893.060	114478.820	2006
13013150	503560.070	119677.760	2006
13013250	503415.780	118051.500	2006
13013400	503585.180	116190.610	2006
13014030	505338.810	121360.320	2006
13014150	505839.120	119506.700	2006
13014230	505772.570	117945.880	2006
13015020	508812.370	121793.960	2006
13015090	507923.460	119926.060	2006
13016040	510369.110	121367.730	2006
13016120	509335.090	119474.680	2006
13016150	509160.720	118506.250	2006
13018030	516413.150	120466.070	2006
13019010	500275.970	117862.370	2006
13019020	501775.540	116220.590	2006
13019030	499908.380	116786.720	2006
13019040	503288.480	111321.180	2006
13019050	499992.280	117423.060	2006
13019060	499386.320	118493.830	2006
13019070	500734.960	117340.680	2006
13019080	502397.820	117254.170	2006
13019090	501640.990	117027.450	2006
13019100	500317.400	118998.820	2006
13019110	499480.680	119618.750	2006
13019120	499000.150	117491.680	2006
13019130	508689.920	119408.240	2006
13019140	508315.570	118460.450	2006
13019150	509860.250	118755.040	2006
13019160	500036.550	114348.370	2006
13019170	500064.120	114125.410	2006
13019180	499639.980	114251.430	2006
13019190	499743.760	113951.990	2006
13019200	510200.000	119280.000	2006
13019210	506508.374	121104.838	2006
13019220	497511.826	114918.925	2006
13019230	500394.700	120039.910	2006
13019240	499648.370	119468.750	2006
13019250	498071.680	118473.310	2006
13019260	497997.160	120711.810	2006
13019270	498019.880	114931.300	2006
13019280	497712.630	117028.060	2006
13019290	498921.020	114050.470	2006
13019300	497948.450	116082.910	2006
13019310	498027.180	114330.150	2006
13019320	499598.410	121399.480	2006
13019330	499731.930	120939.590	2006
13019340	501225.080	116326.640	2006
13019350	503265.690	120299.100	2006
13019360	504015.100	120586.070	2006
13019370	501820.310	118301.660	2006
13019380	503111.420	116524.900	2006
13019390	498053.940	112038.130	2006
13019400	499796.780	119860.710	2006
13019410	508887.410	121210.520	2006
13019420	509206.260	120071.800	2006
13019430	497921.380	116235.620	2006
13019440	500610.620	121587.710	2006
13019450	499249.038	117642.465	2006
13042060	555217.640	120844.200	2006
13042420	555685.390	112758.450	2006
13043460	556169.320	113992.400	2006
13043600	557549.530	116050.350	2006
13044210	559221.150	118892.160	2006
13045360	560188.630	112308.910	2006
13046030	563180.970	121428.420	2006
13047150	565126.830	118363.650	2006
13048070	566092.990	120778.220	2006
13048290	566637.360	117578.480	2006
13048400	566156.220	115042.060	2006
13049010	567293.636	114754.425	2006
13050020	568567.300	121487.170	2006
13050060	568622.890	120002.600	2006
13050150	568698.350	117991.150	2006
13050300	568689.390	113417.410	2006
13050380	568329.860	112126.900	2006
13050460	568535.030	110277.530	2006
13052110	571968.320	116493.890	2006
13054170	576962.410	111278.460	2006
13056300	580442.550	112733.200	2006
13056380	580864.960	111219.930	2006
13056460	579189.640	116659.140	2006
13057010	581210.440	121009.340	2006
13057140	582760.880	115899.970	2006
13058320	583647.400	113655.740	2006
13058420	583559.910	111378.810	2006
13059010	568026.847	114736.702	2006
13059020	584147.030	114793.530	2006
13059030	584981.660	115364.490	2006
13059040	568077.204	114515.374	2006
13059050	567816.830	114641.890	2006
13059060	568547.512	111623.770	2006
13059070	568484.313	112756.808	2006
13059080	567971.110	113385.985	2006
13059090	568606.736	112382.182	2006
13059100	577337.574	110343.559	2006
13059110	576778.150	110100.188	2006
13059120	576237.261	110253.384	2006
13059130	576430.938	110592.653	2006
13059140	576845.178	112453.032	2006
13059150	575762.183	111678.752	2006
13059160	574793.249	111011.247	2006
13059170	584502.823	112922.616	2006
13059180	582860.828	113576.583	2006
13059190	581545.089	112763.628	2006
13059200	582250.863	113886.600	2006
13059210	583228.360	113329.260	2006
13059220	583126.000	112878.650	2006
13059230	583136.325	113659.665	2006
13059240	582770.443	113144.638	2006
13059250	569078.630	110502.960	2006
13059260	584588.830	114770.690	2006
13059270	567568.870	118989.230	2006
13060130	585484.040	117437.320	2006
13060220	585162.440	115666.590	2006
13061060	588128.150	121020.800	2006
13061150	587159.800	119249.980	2006
13061210	588803.080	117195.220	2006
13061290	588567.760	114626.380	2006
13061390	588625.050	111645.520	2006
13062160	590238.380	118728.460	2006
13063050	591288.840	121243.090	2006
13064000	594500.610	120353.050	2006
